2026-03-26 00:23:03,355 [cuckoo.core.startup] DEBUG: 	 |-- DumpedBuffer2
2026-03-26 00:23:03,355 [cuckoo.core.startup] DEBUG: 	 |-- EncryptionKeys
2026-03-26 00:23:03,355 [cuckoo.core.startup] DEBUG: 	 |-- EvalJS
2026-03-26 00:23:03,355 [cuckoo.core.startup] DEBUG: 	 |-- HtmlFlash
2026-03-26 00:23:03,355 [cuckoo.core.startup] DEBUG: 	 |-- JsIframe
2026-03-26 00:23:03,355 [cuckoo.core.startup] DEBUG: 	 |-- PDFAttachments
2026-03-26 00:23:03,355 [cuckoo.core.startup] DEBUG: 	 |-- PDFJavaScript
2026-03-26 00:23:03,356 [cuckoo.core.startup] DEBUG: 	 |-- PDFOpenAction
2026-03-26 00:23:03,356 [cuckoo.core.startup] DEBUG: 	 |-- PDFOpenActionJS
2026-03-26 00:23:03,356 [cuckoo.core.startup] DEBUG: 	 |-- SuspiciousJavascript
2026-03-26 00:23:03,356 [cuckoo.core.startup] DEBUG: 	 |-- DarwinCodeInjection
2026-03-26 00:23:03,356 [cuckoo.core.startup] DEBUG: 	 |-- TaskForPid
2026-03-26 00:23:03,356 [cuckoo.core.startup] DEBUG: 	 |-- DeadHost
2026-03-26 00:23:03,356 [cuckoo.core.startup] DEBUG: 	 |-- NetworkBIND
2026-03-26 00:23:03,356 [cuckoo.core.startup] DEBUG: 	 |-- NetworkCnCHTTP
2026-03-26 00:23:03,356 [cuckoo.core.startup] DEBUG: 	 |-- NetworkDNSTXTLookup
2026-03-26 00:23:03,356 [cuckoo.core.startup] DEBUG: 	 |-- NetworkDynDNS
2026-03-26 00:23:03,356 [cuckoo.core.startup] DEBUG: 	 |-- NetworkHTTP
2026-03-26 00:23:03,356 [cuckoo.core.startup] DEBUG: 	 |-- NetworkHTTPPOST
2026-03-26 00:23:03,356 [cuckoo.core.startup] DEBUG: 	 |-- NetworkICMP
2026-03-26 00:23:03,356 [cuckoo.core.startup] DEBUG: 	 |-- NetworkIRC
2026-03-26 00:23:03,357 [cuckoo.core.startup] DEBUG: 	 |-- NetworkSMTP
2026-03-26 00:23:03,357 [cuckoo.core.startup] DEBUG: 	 |-- NoLookupCommunication
2026-03-26 00:23:03,357 [cuckoo.core.startup] DEBUG: 	 |-- P2PCnC
2026-03-26 00:23:03,357 [cuckoo.core.startup] DEBUG: 	 |-- SnortAlert
2026-03-26 00:23:03,357 [cuckoo.core.startup] DEBUG: 	 |-- SuricataAlert
2026-03-26 00:23:03,357 [cuckoo.core.startup] DEBUG: 	 |-- Suspicious_TLD
2026-03-26 00:23:03,357 [cuckoo.core.startup] DEBUG: 	 |-- TorGateway
2026-03-26 00:23:03,357 [cuckoo.core.startup] DEBUG: 	 |-- WscriptDownloader
2026-03-26 00:23:03,357 [cuckoo.core.startup] DEBUG: 	 |-- AddsUser
2026-03-26 00:23:03,357 [cuckoo.core.startup] DEBUG: 	 |-- AddsUserAdmin
2026-03-26 00:23:03,357 [cuckoo.core.startup] DEBUG: 	 |-- ADS
2026-03-26 00:23:03,357 [cuckoo.core.startup] DEBUG: 	 |-- Adzok
2026-03-26 00:23:03,357 [cuckoo.core.startup] DEBUG: 	 |-- AlinaFile
2026-03-26 00:23:03,358 [cuckoo.core.startup] DEBUG: 	 |-- AlineURL
2026-03-26 00:23:03,358 [cuckoo.core.startup] DEBUG: 	 |-- AllocatesExecuteRemoteProccess
2026-03-26 00:23:03,358 [cuckoo.core.startup] DEBUG: 	 |-- AllocatesRWX
2026-03-26 00:23:03,358 [cuckoo.core.startup] DEBUG: 	 |-- AmsiBypass
2026-03-26 00:23:03,358 [cuckoo.core.startup] DEBUG: 	 |-- Andromeda
2026-03-26 00:23:03,358 [cuckoo.core.startup] DEBUG: 	 |-- AntiAnalysisDetectFile
2026-03-26 00:23:03,358 [cuckoo.core.startup] DEBUG: 	 |-- AntiAVDetectFile
2026-03-26 00:23:03,358 [cuckoo.core.startup] DEBUG: 	 |-- AntiAVDetectReg
2026-03-26 00:23:03,358 [cuckoo.core.startup] DEBUG: 	 |-- AntiAVServiceStop
2026-03-26 00:23:03,358 [cuckoo.core.startup] DEBUG: 	 |-- AntiAVSRP
2026-03-26 00:23:03,358 [cuckoo.core.startup] DEBUG: 	 |-- AntiDBGDevices
2026-03-26 00:23:03,358 [cuckoo.core.startup] DEBUG: 	 |-- AntiDBGWindows
2026-03-26 00:23:03,358 [cuckoo.core.startup] DEBUG: 	 |-- AntisandboxClipboard
2026-03-26 00:23:03,359 [cuckoo.core.startup] DEBUG: 	 |-- AntiSandboxFile
2026-03-26 00:23:03,359 [cuckoo.core.startup] DEBUG: 	 |-- AntiSandboxForegroundWindow
